ID_Transacao,Data,Valor,ID_Cliente,Anomalia,Ano,Mes,Dia,Hora,prediction
30795,2024-02-25T10:44:59.161Z,41.187540803077084,4188,false,2024,2,25,10,0
49272,2023-07-08T17:09:43.922Z,366.5594944828963,6268,false,2023,7,8,17,1
25630,2023-06-29T15:25:49.530Z,47.11545608992923,1768,false,2023,6,29,15,1
50171,2023-02-12T01:27:03.194Z,133.51207905896803,6624,false,2023,2,12,1,1
23014,2023-04-04T03:20:28.431Z,388.2479714548244,5260,false,2023,4,4,3,1
60299,2023-08-19T02:27:31.238Z,453.9453411395732,6833,false,2023,8,19,2,1
14218,2024-05-27T14:03:14.054Z,266.9197052698473,9974,false,2024,5,27,14,0
31445,2024-11-16T23:42:40.513Z,132.27991267360557,2094,false,2024,11,16,23,0
56874,2023-12-20T11:42:45.092Z,126.26303473392569,7708,false,2023,12,20,11,1
27735,2024-02-04T20:16:36.088Z,376.8807439252751,5535,false,2024,2,4,20,0
12273,2024-09-21T07:54:30.627Z,458.0759593051729,2759,false,2024,9,21,7,0
66212,2023-02-02T18:28:13.985Z,459.35103910307885,2959,false,2023,2,2,18,1
96424,2023-06-18T09:51:10.305Z,92.12348713671265,1620,false,2023,6,18,9,1
95471,2024-01-12T17:40:49.067Z,76.3440545372279,6252,false,2024,1,12,17,0
31534,2023-04-23T14:51:14.249Z,468.02410479177996,3324,false,2023,4,23,14,1
51754,2023-09-06T04:54:29.869Z,121.28248700374326,3341,false,2023,9,6,4,1
20629,2024-02-09T01:35:08.475Z,457.7047804549568,3704,false,2024,2,9,1,0
78460,2024-03-06T15:15:40.679Z,21.15880116882557,3812,false,2024,3,6,15,0
35369,2023-10-13T05:12:26.594Z,130.33751933943034,5973,false,2023,10,13,5,1
72380,2023-05-23T10:25:53.525Z,338.6955451752235,4821,false,2023,5,23,10,1
64100,2024-07-09T09:21:54.440Z,387.13317734229724,7716,false,2024,7,9,9,0
71530,2023-05-18T21:31:28.398Z,467.07268078912375,9651,false,2023,5,18,21,1
19409,2023-12-18T09:17:18.372Z,30.73206997855779,4205,false,2023,12,18,9,1
35006,2024-04-01T06:27:57.489Z,397.60066710865505,6697,false,2024,4,1,6,0
82533,2023-03-15T11:55:29.479Z,444.8978927605003,8701,false,2023,3,15,11,1
29471,2023-12-31T20:32:04.410Z,368.38473600572223,1615,false,2023,12,31,20,1
92689,2023-01-18T00:33:39.169Z,487.2716612699868,1053,false,2023,1,18,0,1
94020,2024-02-15T01:54:31.931Z,95.21853932537852,3325,false,2024,2,15,1,0
98074,2023-04-25T03:27:26.960Z,420.36977363409983,1785,false,2023,4,25,3,1
27673,2024-05-11T16:02:15.574Z,304.6358022039474,9267,false,2024,5,11,16,0
12459,2023-06-25T08:20:01.654Z,328.560644556279,8909,false,2023,6,25,8,1
47471,2024-10-13T13:26:50.393Z,88.98442865628242,2433,false,2024,10,13,13,0
47860,2023-10-31T08:09:26.539Z,311.49493246597746,3464,false,2023,10,31,8,1
55265,2024-06-29T13:07:46.080Z,477.177174998014,2017,false,2024,6,29,13,0
70390,2023-04-27T19:54:41.211Z,264.69642774974545,5086,false,2023,4,27,19,1
60116,2024-06-26T21:33:00.916Z,350.60001672514335,6566,false,2024,6,26,21,0
18374,2023-04-05T01:29:55.291Z,356.2460690376377,3565,false,2023,4,5,1,1
15606,2024-09-06T06:11:41.806Z,323.8420384539655,7834,false,2024,9,6,6,0
46748,2023-05-20T22:23:49.242Z,315.7010126009398,2693,false,2023,5,20,22,1
77681,2023-04-28T14:14:03.238Z,274.44353477100714,8435,false,2023,4,28,14,1
30784,2023-06-11T12:19:33.326Z,157.88298678557314,8113,false,2023,6,11,12,1
69666,2023-09-11T02:27:11.335Z,24.66249896893074,7163,false,2023,9,11,2,1
95013,2024-05-22T16:22:32.382Z,62.271480751256746,8710,false,2024,5,22,16,0
22852,2023-09-19T18:40:50.025Z,491.9873892675159,9959,false,2023,9,19,18,1
55620,2024-04-30T02:37:27.636Z,352.7073545207951,9330,false,2024,4,30,2,0
73886,2024-05-30T18:01:01.583Z,26.57395422443524,8199,false,2024,5,30,18,0
78704,2023-04-03T11:54:53.844Z,493.4923538503342,6240,false,2023,4,3,11,1
89245,2024-01-26T08:24:31.437Z,174.39608009340108,3403,false,2024,1,26,8,0
59204,2024-05-26T00:14:41.232Z,476.6657579482797,8914,false,2024,5,26,0,0
17700,2023-06-02T19:24:59.067Z,100.76452950216724,8329,false,2023,6,2,19,1
51001,2024-07-05T22:19:33.113Z,459.58782222676473,5571,false,2024,7,5,22,0
91889,2024-04-10T10:44:06.409Z,280.09783007189776,1833,false,2024,4,10,10,0
26655,2023-08-07T16:43:04.105Z,400.6702340746118,7656,false,2023,8,7,16,1
36156,2023-09-26T00:26:36.551Z,436.7407362731445,5652,false,2023,9,26,0,1
75729,2024-05-20T08:03:33.924Z,353.44732185826,4141,false,2024,5,20,8,0
97472,2023-08-27T06:59:16.161Z,106.2156260101247,2801,false,2023,8,27,6,1
40346,2024-07-08T02:59:13.096Z,239.522268160891,8176,false,2024,7,8,2,0
79035,2024-06-12T22:13:59.990Z,228.3755686523007,3799,false,2024,6,12,22,0
23873,2024-04-19T03:19:54.210Z,323.3479818007089,5641,false,2024,4,19,3,0
93967,2024-12-06T15:35:53.987Z,161.6172564500348,9338,false,2024,12,6,15,0
86146,2024-07-16T03:04:34.872Z,278.5102865112197,7005,false,2024,7,16,3,0
90241,2024-09-06T06:26:57.669Z,91.11230314424432,5088,false,2024,9,6,6,0
49111,2023-06-20T10:06:36.349Z,464.17387230613946,3837,false,2023,6,20,10,1
60666,2024-02-21T03:35:32.321Z,30.568303509150827,8717,false,2024,2,21,3,0
85037,2023-08-20T23:51:38.467Z,62.70991669626864,9144,false,2023,8,20,23,1
50127,2024-07-07T18:00:13.352Z,479.5266292194321,5087,false,2024,7,7,18,0
25491,2023-07-11T06:01:33.384Z,70.97703987592006,6726,false,2023,7,11,6,1
17838,2024-02-09T08:09:21.620Z,362.76660244954394,3046,false,2024,2,9,8,0
11808,2024-09-04T06:24:29.635Z,32.74446507399867,5142,false,2024,9,4,6,0
67250,2024-05-24T09:06:41.879Z,307.91925509341024,6243,false,2024,5,24,9,0
53237,2023-04-08T12:33:31.279Z,269.747982962153,3148,false,2023,4,8,12,1
75247,2023-03-11T07:23:37.469Z,217.673532455673,5931,false,2023,3,11,7,1
83616,2024-03-15T22:57:08.067Z,477.15782495750346,8565,false,2024,3,15,22,0
29181,2023-10-01T21:38:11.978Z,175.86356293703363,4527,false,2023,10,1,21,1
69487,2024-04-02T23:46:42.874Z,436.68213823855154,5785,false,2024,4,2,23,0
57259,2024-06-02T09:21:06.425Z,341.41890893663043,6957,false,2024,6,2,9,0
11665,2024-02-17T08:58:16.678Z,27.508779266451537,9369,false,2024,2,17,8,0
45982,2024-01-18T10:50:57.058Z,472.2953184948664,2848,false,2024,1,18,10,0
37963,2024-02-03T12:22:25.077Z,84.52798178914787,9188,false,2024,2,3,12,0
46326,2023-12-17T14:49:22.719Z,362.27027961029415,8777,false,2023,12,17,14,1
59669,2024-02-28T20:10:56.331Z,364.5564811346037,8294,false,2024,2,28,20,0
43371,2023-03-14T08:43:54.933Z,39.76482815461843,8626,false,2023,3,14,8,1
18600,2023-05-01T22:54:24.406Z,75.9377386624424,5435,false,2023,5,1,22,1
84241,2023-10-11T13:21:53.156Z,365.4344022756633,5519,false,2023,10,11,13,1
72852,2023-10-31T20:56:42.979Z,189.308132237885,1037,false,2023,10,31,20,1
25438,2023-04-09T09:10:15.853Z,333.5258410732068,1078,false,2023,4,9,9,1
60040,2024-11-13T02:22:51.250Z,105.98411285947468,3118,false,2024,11,13,2,0
72089,2023-11-01T15:43:41.933Z,198.657214563836,1087,false,2023,11,1,15,1
83771,2023-08-01T21:06:59.106Z,366.38289075067576,3280,false,2023,8,1,21,1
32187,2023-07-28T16:10:01.002Z,33.38117632351114,1330,false,2023,7,28,16,1
49882,2024-01-06T00:00:02.260Z,197.1011170663283,7242,false,2024,1,6,0,0
11633,2024-02-17T00:30:11.800Z,81284.16084529391,9636,true,2024,2,17,0,2
21075,2023-07-01T22:18:22.099Z,295.4027358245023,1651,false,2023,7,1,22,1
44239,2024-06-26T04:10:58.023Z,107.1978356660077,3707,false,2024,6,26,4,0
22592,2024-01-11T17:12:40.459Z,335.666434655798,6237,false,2024,1,11,17,0
42828,2023-01-01T00:32:19.645Z,362.76171301393293,2156,false,2023,1,1,0,1
20133,2023-05-10T01:36:41.136Z,354.53826048838886,4099,false,2023,5,10,1,1
45100,2023-07-08T21:32:55.055Z,366.90992257175554,3002,false,2023,7,8,21,1
83963,2024-09-03T14:04:53.224Z,62993.86449180596,9518,true,2024,9,3,14,2
97996,2024-01-20T09:57:32.772Z,313.8473663545738,7568,false,2024,1,20,9,0
38166,2024-10-28T12:49:26.026Z,385.33252736045114,2261,false,2024,10,28,12,0
72996,2024-09-10T10:34:03.083Z,344.11149513997105,7259,false,2024,9,10,10,0
54103,2023-06-10T23:35:32.195Z,458.1148657456929,3987,false,2023,6,10,23,1
43079,2024-11-08T13:31:34.069Z,250.64780864593362,8396,false,2024,11,8,13,0
66876,2024-09-01T16:50:32.232Z,166.40213983206942,2217,false,2024,9,1,16,0
15680,2024-06-04T12:32:48.179Z,21.15402268643319,9744,false,2024,6,4,12,0
16341,2024-05-20T08:28:58.800Z,315.14102256235265,5447,false,2024,5,20,8,0
71156,2023-04-21T08:53:03.093Z,347.6821743689988,5678,false,2023,4,21,8,1
94747,2023-04-09T21:44:55.244Z,303.9600542419171,6217,false,2023,4,9,21,1
81613,2023-08-18T17:06:11.454Z,251.32695160339694,2524,false,2023,8,18,17,1
24477,2024-02-22T23:40:30.859Z,321.33044112668455,2601,false,2024,2,22,23,0
56812,2024-07-30T00:36:40.017Z,483.09280909174356,1183,false,2024,7,30,0,0
93845,2023-06-02T12:51:41.514Z,366.8362709533375,6893,false,2023,6,2,12,1
54389,2023-06-30T11:46:42.786Z,238.95261673356845,9626,false,2023,6,30,11,1
37856,2023-03-10T00:32:28.800Z,202.24755663731895,8267,false,2023,3,10,0,1
30633,2024-12-21T04:13:55.371Z,413.63909635186496,9125,false,2024,12,21,4,0
57018,2023-07-20T05:08:20.317Z,67.60485611747649,4825,false,2023,7,20,5,1
58832,2023-09-30T02:09:25.447Z,473.118533481796,1969,false,2023,9,30,2,1
33779,2024-05-22T16:34:22.891Z,481.94575758278097,5672,false,2024,5,22,16,0
44705,2023-01-14T13:58:46.985Z,59.34834254354628,3318,false,2023,1,14,13,1
57802,2023-06-16T06:19:07.711Z,348.176815089906,8623,false,2023,6,16,6,1
33868,2024-01-12T19:39:51.304Z,131.8563454907125,7634,false,2024,1,12,19,0
91660,2024-08-07T07:54:48.258Z,472.2653819251029,6458,false,2024,8,7,7,0
87422,2023-12-29T02:49:32.180Z,358.0774094173508,5644,false,2023,12,29,2,1
90447,2024-08-10T11:49:55.404Z,156.41945475499392,9627,false,2024,8,10,11,0
58841,2023-06-22T08:40:47.925Z,234.87066429719098,8598,false,2023,6,22,8,1
34967,2024-11-15T16:08:35.442Z,46.77912974600647,2933,false,2024,11,15,16,0
11537,2024-05-18T00:02:56.209Z,236.8382069403643,7938,false,2024,5,18,0,0
50482,2024-04-20T09:03:40.080Z,352.29703550244596,1138,false,2024,4,20,9,0
97051,2023-12-31T04:04:55.388Z,99.52718495740997,7524,false,2023,12,31,4,1
88987,2023-12-29T13:06:01.354Z,144.72700500880157,6934,false,2023,12,29,13,1
18451,2024-09-14T11:41:48.747Z,413.74761560079355,9870,false,2024,9,14,11,0
82568,2023-03-25T11:35:51.970Z,319.71692758948456,4202,false,2023,3,25,11,1
29498,2024-02-16T20:51:17.338Z,273.95214732035197,5525,false,2024,2,16,20,0
50547,2024-09-07T14:17:27.847Z,481.3452268497129,4076,false,2024,9,7,14,0
34913,2024-07-16T02:00:20.431Z,315.18855911547,5443,false,2024,7,16,2,0
34069,2024-11-23T19:13:18.594Z,110.60433585950184,7849,false,2024,11,23,19,0
49736,2023-07-15T07:04:22.646Z,337.2285512076947,4716,false,2023,7,15,7,1
29932,2024-02-23T08:06:01.221Z,256.84482046866617,7563,false,2024,2,23,8,0
12644,2023-06-13T09:42:12.498Z,98.55556098078354,1267,false,2023,6,13,9,1
95020,2023-09-22T23:23:29.694Z,216.0658607421644,9840,false,2023,9,22,23,1
61274,2024-01-29T11:57:30.696Z,246.18993342838064,9184,false,2024,1,29,11,0
32036,2024-11-10T08:59:11.474Z,454.827928545651,3587,false,2024,11,10,8,0
74328,2023-11-04T16:17:37.172Z,445.85081043866717,6068,false,2023,11,4,16,1
66233,2024-04-15T23:03:21.583Z,229.5875928659286,2616,false,2024,4,15,23,0
50895,2023-10-28T23:24:44.042Z,368.7251729331099,9003,false,2023,10,28,23,1
77405,2024-12-20T15:30:54.117Z,247.81961085346504,3922,false,2024,12,20,15,0
38064,2024-03-28T11:06:39.842Z,318.11648490970526,7515,false,2024,3,28,11,0
82188,2024-10-22T16:24:56.590Z,220.2751669660173,9225,false,2024,10,22,16,0
25423,2023-05-25T22:11:56.699Z,210.2894364465642,5561,false,2023,5,25,22,1
31682,2023-10-29T02:12:45.799Z,117.48214881978173,2304,false,2023,10,29,2,1
89040,2024-12-02T09:58:12.192Z,470.1363200575485,7204,false,2024,12,2,9,0
81936,2023-11-08T15:51:19.725Z,61.741460580190335,1927,false,2023,11,8,15,1
61375,2024-06-19T04:42:16.748Z,295.85720206196675,3350,false,2024,6,19,4,0
28788,2024-05-24T04:00:56.541Z,488.8362130339474,1981,false,2024,5,24,4,0
96007,2023-07-29T03:52:13.424Z,462.47651287230156,6964,false,2023,7,29,3,1
31643,2023-01-28T06:26:51.488Z,352.3946112762067,4700,false,2023,1,28,6,1
58224,2023-12-11T02:09:07.479Z,63.720814119166846,5663,false,2023,12,11,2,1
77041,2023-01-22T01:53:52.460Z,58.581679501937266,6583,false,2023,1,22,1,1
10094,2024-02-16T19:42:07.332Z,397.80009026660036,5606,false,2024,2,16,19,0
68827,2024-12-11T02:33:35.944Z,185.37845583120347,8869,false,2024,12,11,2,0
45502,2023-07-23T21:45:38.064Z,149.50471867279853,7851,false,2023,7,23,21,1
65528,2024-01-09T05:40:25.665Z,265.5169286325175,5776,false,2024,1,9,5,0
41338,2023-09-04T08:59:15.589Z,151.73791593724022,3493,false,2023,9,4,8,1
75772,2024-05-19T05:33:53.114Z,202.17884988165343,7030,false,2024,5,19,5,0
10787,2023-02-19T11:09:21.950Z,42.46059865332659,5187,false,2023,2,19,11,1
41923,2023-06-19T17:00:10.563Z,428.5819161972433,4362,false,2023,6,19,17,1
31776,2024-01-18T04:01:17.093Z,343.37259138658965,7389,false,2024,1,18,4,0
60537,2023-12-23T12:10:17.039Z,11.981273624251315,8531,false,2023,12,23,12,1
36739,2024-01-20T04:53:01.230Z,163.20199800374124,1761,false,2024,1,20,4,0
91778,2024-06-23T23:21:29.409Z,110.88496280432916,7643,false,2024,6,23,23,0
32870,2024-06-17T15:09:53.602Z,493.15091561289313,7602,false,2024,6,17,15,0
91288,2024-08-19T23:36:26.815Z,447.07782865760527,7209,false,2024,8,19,23,0
47571,2024-04-18T06:36:02.628Z,264.2993346738645,9705,false,2024,4,18,6,0
87966,2024-10-20T07:09:39.889Z,305.81924075233,7876,false,2024,10,20,7,0
48292,2023-09-16T22:26:19.768Z,319.11801115440034,8107,false,2023,9,16,22,1
27326,2023-09-07T18:28:21.976Z,90.65727794464163,1669,false,2023,9,7,18,1
92302,2024-12-14T03:23:50.948Z,337.1860598054179,7225,false,2024,12,14,3,0
91043,2024-05-19T16:13:52.244Z,310.9218363933998,2495,false,2024,5,19,16,0
21657,2024-12-06T07:22:06.016Z,236.47014472357327,6520,false,2024,12,6,7,0
69873,2024-05-09T23:56:13.247Z,408.02844292543034,4205,false,2024,5,9,23,0
22100,2023-01-19T05:21:33.655Z,407.64341846702234,4005,false,2023,1,19,5,1
29044,2023-12-25T07:17:51.373Z,305.63722221196775,5539,false,2023,12,25,7,1
57121,2023-08-05T21:07:39.427Z,482.92144241427025,6787,false,2023,8,5,21,1
38211,2023-08-05T05:40:21.850Z,385.6885043518068,7310,false,2023,8,5,5,1
34400,2024-04-11T02:11:43.560Z,199.71446323499484,6662,false,2024,4,11,2,0
20427,2023-06-19T05:24:38.257Z,295.8772259072854,8984,false,2023,6,19,5,1
26407,2023-03-13T02:52:12.738Z,106.9940507179632,8546,false,2023,3,13,2,1
17613,2023-10-13T15:59:36.618Z,107.2200106061546,6921,false,2023,10,13,15,1
32933,2023-08-13T12:33:14.725Z,49.58659112341474,7692,false,2023,8,13,12,1
29951,2024-04-19T11:55:02.059Z,113.43406410012723,8767,false,2024,4,19,11,0
18682,2024-08-08T07:55:50.742Z,455.7454676432323,9963,false,2024,8,8,7,0
13127,2024-03-19T06:53:26.794Z,290.9278348798604,3457,false,2024,3,19,6,0
10990,2024-11-21T04:12:30.097Z,496.5362202759316,9957,false,2024,11,21,4,0
35669,2024-08-16T11:47:36.889Z,320.1500916183906,2589,false,2024,8,16,11,0
40044,2023-07-12T20:18:32.120Z,323.1026674187424,2062,false,2023,7,12,20,1
74986,2024-11-07T04:58:30.297Z,325.4855767126765,8583,false,2024,11,7,4,0
99656,2023-03-30T17:34:28.235Z,124.17932412223708,1196,false,2023,3,30,17,1
35392,2024-12-17T09:00:05.608Z,74.46567763515782,8004,false,2024,12,17,9,0
99414,2024-03-12T18:31:24.690Z,263.2189516565949,6775,false,2024,3,12,18,0
12359,2023-12-26T07:14:42.715Z,324.88382891727275,5794,false,2023,12,26,7,1
46299,2023-07-18T16:52:06.340Z,270.805758467395,5380,false,2023,7,18,16,1
93784,2023-01-08T13:21:27.001Z,421.70497548349977,3440,false,2023,1,8,13,1
72871,2024-07-14T23:20:37.209Z,19.570695345578986,5029,false,2024,7,14,23,0
71058,2023-03-03T01:01:07.031Z,347.4104632824045,4596,false,2023,3,3,1,1
99907,2023-09-16T22:21:13.087Z,81.74106147117617,3205,false,2023,9,16,22,1
85952,2023-01-29T20:55:17.310Z,156.33489583550266,6362,false,2023,1,29,20,1
64570,2024-06-21T00:34:27.063Z,335.4664163647286,6258,false,2024,6,21,0,0
60444,2023-12-16T08:18:07.540Z,455.1465517308901,1633,false,2023,12,16,8,1
96022,2023-10-06T10:34:47.731Z,344.0124791910759,6519,false,2023,10,6,10,1
75709,2024-12-11T02:44:33.059Z,180.06359260972354,7043,false,2024,12,11,2,0
17230,2024-11-17T14:26:28.902Z,499.84128858203144,3784,false,2024,11,17,14,0
10264,2023-02-12T20:30:04.338Z,410.3355805482548,2033,false,2023,2,12,20,1
42505,2024-04-02T07:30:28.638Z,154.53862459690754,9030,false,2024,4,2,7,0
36570,2023-01-20T12:08:05.537Z,261.4465264885832,3350,false,2023,1,20,12,1
81024,2023-09-02T01:53:36.936Z,448.1890988176724,9004,false,2023,9,2,1,1
65381,2023-10-11T03:53:43.296Z,175.46534301801464,9758,false,2023,10,11,3,1
29136,2023-05-03T10:56:12.393Z,307.1384422166907,4743,false,2023,5,3,10,1
43957,2023-03-28T14:05:26.490Z,340.705048451573,8897,false,2023,3,28,14,1
47609,2024-10-19T06:20:36.919Z,426.09098848037485,1750,false,2024,10,19,6,0
12348,2024-06-19T05:09:14.081Z,23.20494394455509,7494,false,2024,6,19,5,0
72693,2023-08-14T16:15:41.628Z,429.54955582974196,4853,false,2023,8,14,16,1
33396,2023-01-27T11:35:46.238Z,289.11054947260027,9084,false,2023,1,27,11,1
23781,2024-12-27T03:40:41.391Z,416.4203176692025,8477,false,2024,12,27,3,0
61680,2023-11-14T06:23:26.491Z,331.9032869007094,4709,false,2023,11,14,6,1
31186,2023-02-08T02:06:43.248Z,19.127441189526426,6663,false,2023,2,8,2,1
39829,2023-05-27T11:57:37.721Z,283.3879323443941,5656,false,2023,5,27,11,1
73637,2023-12-05T04:02:00.252Z,10.198661400220207,2123,false,2023,12,5,4,1
87793,2023-04-07T18:09:28.261Z,346.9240000712896,9378,false,2023,4,7,18,1
69370,2023-07-08T04:50:49.367Z,177.2627579649233,7878,false,2023,7,8,4,1
68574,2024-09-15T15:24:27.228Z,377.7582251449431,8294,false,2024,9,15,15,0
72720,2023-07-09T17:01:27.281Z,334.2623041606622,7685,false,2023,7,9,17,1
23173,2023-10-02T09:40:40.107Z,260.4471670729061,8828,false,2023,10,2,9,1
67422,2023-01-31T08:07:12.829Z,231.39562197808354,3947,false,2023,1,31,8,1
39273,2024-07-21T01:31:06.072Z,69.9771310209526,1943,false,2024,7,21,1,0
46841,2023-04-11T15:20:29.123Z,356.02912390247457,7983,false,2023,4,11,15,1
11261,2024-03-12T05:33:11.982Z,321.93400412720007,9984,false,2024,3,12,5,0
84451,2023-06-14T09:01:24.388Z,290.1141638504549,9184,false,2023,6,14,9,1
72443,2024-04-16T08:20:58.849Z,368.8346437958842,1635,false,2024,4,16,8,0
73812,2023-09-05T07:51:08.471Z,86087.53426860154,5209,true,2023,9,5,7,2
69356,2024-01-20T19:26:49.123Z,358.4744867344864,6492,false,2024,1,20,19,0
27415,2024-01-09T03:28:54.383Z,66.75671502668047,7844,false,2024,1,9,3,0
47116,2024-06-24T04:44:12.047Z,316.78423525618877,9642,false,2024,6,24,4,0
89723,2024-04-18T20:46:53.604Z,29.872414358243603,5665,false,2024,4,18,20,0
60797,2023-09-03T20:57:11.694Z,284.2832412234044,9952,false,2023,9,3,20,1
25959,2023-07-20T20:40:01.702Z,338.988864229376,6065,false,2023,7,20,20,1
61718,2024-07-28T19:16:20.590Z,291.7103573810653,2136,false,2024,7,28,19,0
19926,2023-03-07T17:50:54.737Z,172.5915354431673,2557,false,2023,3,7,17,1
51188,2023-05-23T20:49:27.851Z,172.69365826866334,7562,false,2023,5,23,20,1
91556,2023-02-18T05:53:40.367Z,236.50856546591538,6489,false,2023,2,18,5,1
43511,2024-07-28T02:54:24.298Z,493.9387428305412,1568,false,2024,7,28,2,0
84362,2024-04-15T22:43:17.109Z,356.6534090973633,2781,false,2024,4,15,22,0
34595,2023-12-10T12:06:25.546Z,496.91717702646815,1048,false,2023,12,10,12,1
24131,2023-11-30T17:28:51.447Z,57.49991166675201,1254,false,2023,11,30,17,1
10613,2024-02-18T07:02:28.789Z,438.7599799592786,5572,false,2024,2,18,7,0
71765,2024-05-20T16:38:19.795Z,280.8660953620435,9598,false,2024,5,20,16,0
89735,2024-01-05T01:44:20.004Z,29.538504690693312,8956,false,2024,1,5,1,0
59606,2023-05-15T08:14:00.899Z,404.7859974655046,2308,false,2023,5,15,8,1
94381,2023-03-02T19:55:04.118Z,115.30893344121125,9864,false,2023,3,2,19,1
74515,2024-12-22T18:32:14.063Z,321.53255875790353,2536,false,2024,12,22,18,0
90890,2023-07-24T21:21:22.576Z,493.632460336453,8640,false,2023,7,24,21,1
54786,2024-06-05T16:55:54.775Z,200.48318380308993,2526,false,2024,6,5,16,0
52772,2024-04-30T03:26:32.259Z,64.82927892615837,7639,false,2024,4,30,3,0
40627,2023-03-24T11:44:14.340Z,55.375530273048334,7960,false,2023,3,24,11,1
57461,2023-08-16T12:05:54.101Z,476.6430300987607,7641,false,2023,8,16,12,1
24959,2023-08-27T15:28:03.136Z,240.37298485407896,9637,false,2023,8,27,15,1
67985,2023-12-14T21:31:47.318Z,498.8090077615514,7817,false,2023,12,14,21,1
92665,2024-02-10T14:48:49.600Z,350.3729956238739,8779,false,2024,2,10,14,0
31234,2023-10-19T21:30:11.969Z,123.78625235505719,4763,false,2023,10,19,21,1
94390,2024-05-04T13:44:17.613Z,285.4022061479534,7859,false,2024,5,4,13,0
34672,2024-06-15T00:07:40.853Z,261.89920823218404,4396,false,2024,6,15,0,0
42628,2023-04-30T12:15:53.729Z,278.3815074383248,2942,false,2023,4,30,12,1
63281,2024-12-30T01:56:25.404Z,456.9818099433722,4784,false,2024,12,30,1,0
65586,2024-12-02T03:04:30.695Z,447.9288512552269,3385,false,2024,12,2,3,0
56993,2023-02-22T13:49:38.686Z,431.6445790988098,9643,false,2023,2,22,13,1
18609,2024-04-18T00:03:22.787Z,51.764273227410925,7463,false,2024,4,18,0,0
59065,2023-05-23T23:38:53.926Z,348.19227958820704,7135,false,2023,5,23,23,1
87001,2023-07-10T07:34:25.382Z,428.6660810083354,4329,false,2023,7,10,7,1
76431,2023-11-14T04:59:05.443Z,27.731056057256993,2993,false,2023,11,14,4,1
28929,2024-01-21T08:30:13.758Z,356.76512662446237,6655,false,2024,1,21,8,0
47134,2023-09-26T09:00:52.117Z,306.87891371702017,2395,false,2023,9,26,9,1
69971,2023-09-24T09:10:17.435Z,116.45757375173797,3949,false,2023,9,24,9,1
44171,2023-12-09T06:08:35.296Z,373.3532173975361,3821,false,2023,12,9,6,1
27594,2024-08-20T17:17:10.535Z,254.45090164888177,9267,false,2024,8,20,17,0
15525,2024-02-28T01:07:25.842Z,111.37671842183718,2466,false,2024,2,28,1,0
82298,2023-12-17T10:13:59.176Z,182.7486721055016,4100,false,2023,12,17,10,1
95470,2024-11-23T11:30:40.464Z,301.182246521718,1970,false,2024,11,23,11,0
62243,2023-05-04T11:24:57.669Z,194.10406848900868,9994,false,2023,5,4,11,1
44189,2024-11-11T02:35:34.895Z,342.72978598447054,9838,false,2024,11,11,2,0
49094,2023-12-08T22:34:47.253Z,189.35299295105108,6418,false,2023,12,8,22,1
97658,2023-05-09T20:27:53.356Z,163.12521145339065,2884,false,2023,5,9,20,1
93422,2024-03-31T12:10:24.024Z,277.1888501130175,7616,false,2024,3,31,12,0
25231,2024-05-14T03:45:24.134Z,154.55345000016044,9131,false,2024,5,14,3,0
68955,2024-03-20T06:36:39.214Z,218.5091894784655,2754,false,2024,3,20,6,0
77439,2023-02-03T22:01:16.312Z,33.76920131458577,3126,false,2023,2,3,22,1
86962,2024-08-24T18:52:16.518Z,151.3646300168563,6653,false,2024,8,24,18,0
49088,2024-04-03T02:13:40.105Z,305.9909800219444,9839,false,2024,4,3,2,0
91692,2023-01-22T18:57:00.297Z,37.11147282352937,8721,false,2023,1,22,18,1
85101,2023-09-02T04:29:47.309Z,78.18937783502759,6943,false,2023,9,2,4,1
48865,2024-02-09T02:34:32.554Z,10.672795896894407,2635,false,2024,2,9,2,0
58035,2024-03-04T01:55:16.474Z,50.29694491660644,1992,false,2024,3,4,1,0
87874,2023-02-21T15:28:25.469Z,499.85256795420725,2900,false,2023,2,21,15,1
76634,2023-07-12T15:58:46.938Z,95.33936719028434,9499,false,2023,7,12,15,1
45451,2024-12-10T11:26:37.292Z,404.7289345017333,2758,false,2024,12,10,11,0
90147,2023-11-06T08:53:15.764Z,191.15522731576826,8617,false,2023,11,6,8,1
87247,2024-03-14T07:23:02.138Z,55.26921994492908,7695,false,2024,3,14,7,0
86188,2024-02-03T10:20:40.291Z,322.4796491730685,3367,false,2024,2,3,10,0
24179,2023-01-09T21:16:54.529Z,327.422037215494,8757,false,2023,1,9,21,1
21996,2023-06-09T01:40:33.591Z,164.36944243587502,9607,false,2023,6,9,1,1
47102,2024-01-21T01:49:38.888Z,198.99701980732448,1941,false,2024,1,21,1,0
71245,2024-09-13T21:44:59.403Z,294.56474494423435,4029,false,2024,9,13,21,0
80975,2023-02-13T16:02:56.658Z,71.25057743251836,8176,false,2023,2,13,16,1
58205,2023-05-06T15:09:47.872Z,488.034495130303,2313,false,2023,5,6,15,1
89275,2024-10-13T07:15:44.720Z,351.7123912265979,3849,false,2024,10,13,7,0
20748,2023-01-08T07:54:36.335Z,180.4914500290074,1960,false,2023,1,8,7,1
69787,2024-11-06T14:52:57.142Z,290.0525317509227,3861,false,2024,11,6,14,0
60385,2023-12-08T07:02:32.764Z,165.4289688703119,9579,false,2023,12,8,7,1
